CO_TAZID,SUBAREAID,CO_FIPS,CO_NAME,MedInc
351211.0,1.0,35.0,SALT LAKE,215367.0
351212.0,1.0,35.0,SALT LAKE,86000.0
351213.0,1.0,35.0,SALT LAKE,86000.0
351214.0,1.0,35.0,SALT LAKE,86000.0
351215.0,1.0,35.0,SALT LAKE,90000.0
351216.0,1.0,35.0,SALT LAKE,193125.0
351217.0,1.0,35.0,SALT LAKE,183653.0
351218.0,1.0,35.0,SALT LAKE,176920.0
351219.0,1.0,35.0,SALT LAKE,222841.0
351220.0,1.0,35.0,SALT LAKE,137500.0
351221.0,1.0,35.0,SALT LAKE,137500.0
351222.0,1.0,35.0,SALT LAKE,86000.0
351223.0,1.0,35.0,SALT LAKE,86000.0
351224.0,1.0,35.0,SALT LAKE,90000.0
351225.0,1.0,35.0,SALT LAKE,193125.0
351226.0,1.0,35.0,SALT LAKE,193125.0
351227.0,1.0,35.0,SALT LAKE,176920.0
351229.0,1.0,35.0,SALT LAKE,86000.0
351230.0,1.0,35.0,SALT LAKE,231333.0
351231.0,1.0,35.0,SALT LAKE,174429.0
351232.0,1.0,35.0,SALT LAKE,137500.0
351234.0,1.0,35.0,SALT LAKE,94658.0
351235.0,1.0,35.0,SALT LAKE,94658.0
351236.0,1.0,35.0,SALT LAKE,94658.0
351237.0,1.0,35.0,SALT LAKE,122978.0
351238.0,1.0,35.0,SALT LAKE,90000.0
351239.0,1.0,35.0,SALT LAKE,122978.0
351240.0,1.0,35.0,SALT LAKE,122978.0
351241.0,1.0,35.0,SALT LAKE,104109.0
351242.0,1.0,35.0,SALT LAKE,146250.0
351243.0,1.0,35.0,SALT LAKE,161250.0
351244.0,1.0,35.0,SALT LAKE,94658.0
351245.0,1.0,35.0,SALT LAKE,122978.0
351246.0,1.0,35.0,SALT LAKE,112396.0
351247.0,1.0,35.0,SALT LAKE,117880.0
351248.0,1.0,35.0,SALT LAKE,122978.0
351249.0,1.0,35.0,SALT LAKE,116250.0
351250.0,1.0,35.0,SALT LAKE,159796.0
351251.0,1.0,35.0,SALT LAKE,154438.0
351252.0,1.0,35.0,SALT LAKE,119646.0
351253.0,1.0,35.0,SALT LAKE,119646.0
351254.0,1.0,35.0,SALT LAKE,178750.0
351255.0,1.0,35.0,SALT LAKE,178750.0
351256.0,1.0,35.0,SALT LAKE,120090.0
351257.0,1.0,35.0,SALT LAKE,149500.0
351258.0,1.0,35.0,SALT LAKE,149500.0
351259.0,1.0,35.0,SALT LAKE,149500.0
351260.0,1.0,35.0,SALT LAKE,149500.0
351261.0,1.0,35.0,SALT LAKE,84554.0
351262.0,1.0,35.0,SALT LAKE,120090.0
351263.0,1.0,35.0,SALT LAKE,120090.0
351264.0,1.0,35.0,SALT LAKE,102692.0
351265.0,1.0,35.0,SALT LAKE,102692.0
351266.0,1.0,35.0,SALT LAKE,149500.0
351267.0,1.0,35.0,SALT LAKE,169551.0
351268.0,1.0,35.0,SALT LAKE,169551.0
351269.0,1.0,35.0,SALT LAKE,84554.0
351270.0,1.0,35.0,SALT LAKE,120090.0
351271.0,1.0,35.0,SALT LAKE,120090.0
351272.0,1.0,35.0,SALT LAKE,120090.0
351273.0,1.0,35.0,SALT LAKE,120090.0
351274.0,1.0,35.0,SALT LAKE,120090.0
351275.0,1.0,35.0,SALT LAKE,169551.0
351276.0,1.0,35.0,SALT LAKE,120090.0
351277.0,1.0,35.0,SALT LAKE,120090.0
351278.0,1.0,35.0,SALT LAKE,120090.0
351279.0,1.0,35.0,SALT LAKE,120090.0
351280.0,1.0,35.0,SALT LAKE,120090.0
351281.0,1.0,35.0,SALT LAKE,120090.0
351282.0,1.0,35.0,SALT LAKE,184722.0
351283.0,1.0,35.0,SALT LAKE,184722.0
351284.0,1.0,35.0,SALT LAKE,184722.0
351285.0,1.0,35.0,SALT LAKE,300000.0
351286.0,1.0,35.0,SALT LAKE,136375.0
351287.0,1.0,35.0,SALT LAKE,143969.0
351288.0,1.0,35.0,SALT LAKE,143969.0
351289.0,1.0,35.0,SALT LAKE,143969.0
351290.0,1.0,35.0,SALT LAKE,143969.0
351291.0,1.0,35.0,SALT LAKE,55000.0
351292.0,1.0,35.0,SALT LAKE,59044.0
351293.0,1.0,35.0,SALT LAKE,143969.0
351294.0,1.0,35.0,SALT LAKE,79264.0
351295.0,1.0,35.0,SALT LAKE,184722.0
351296.0,1.0,35.0,SALT LAKE,184722.0
351297.0,1.0,35.0,SALT LAKE,255673.0
351298.0,1.0,35.0,SALT LAKE,184722.0
351299.0,1.0,35.0,SALT LAKE,184722.0
351300.0,1.0,35.0,SALT LAKE,175972.0
351301.0,1.0,35.0,SALT LAKE,136375.0
351302.0,1.0,35.0,SALT LAKE,136375.0
351303.0,1.0,35.0,SALT LAKE,136375.0
351304.0,1.0,35.0,SALT LAKE,136375.0
351305.0,1.0,35.0,SALT LAKE,143969.0
351306.0,1.0,35.0,SALT LAKE,179716.0
351307.0,1.0,35.0,SALT LAKE,155897.0
351308.0,1.0,35.0,SALT LAKE,143969.0
351309.0,1.0,35.0,SALT LAKE,143969.0
351310.0,1.0,35.0,SALT LAKE,55000.0
351311.0,1.0,35.0,SALT LAKE,55000.0
490001.0,1.0,49.0,UTAH,108750.0
490002.0,1.0,49.0,UTAH,108750.0
490003.0,1.0,49.0,UTAH,108750.0
490004.0,1.0,49.0,UTAH,111891.0
490005.0,1.0,49.0,UTAH,108750.0
490008.0,1.0,49.0,UTAH,99648.0
490009.0,1.0,49.0,UTAH,111891.0
490011.0,1.0,49.0,UTAH,111891.0
490012.0,1.0,49.0,UTAH,108750.0
490013.0,1.0,49.0,UTAH,108750.0
490014.0,1.0,49.0,UTAH,108750.0
490016.0,1.0,49.0,UTAH,108750.0
490019.0,1.0,49.0,UTAH,99648.0
490020.0,1.0,49.0,UTAH,111891.0
490022.0,1.0,49.0,UTAH,108750.0
490023.0,1.0,49.0,UTAH,108750.0
490025.0,1.0,49.0,UTAH,108750.0
490026.0,1.0,49.0,UTAH,99648.0
490029.0,1.0,49.0,UTAH,111891.0
490030.0,1.0,49.0,UTAH,108750.0
490031.0,1.0,49.0,UTAH,108750.0
490032.0,1.0,49.0,UTAH,108750.0
490034.0,1.0,49.0,UTAH,108750.0
490035.0,1.0,49.0,UTAH,108750.0
490036.0,1.0,49.0,UTAH,124286.0
490037.0,1.0,49.0,UTAH,124286.0
490038.0,1.0,49.0,UTAH,108750.0
490046.0,1.0,49.0,UTAH,111891.0
490047.0,1.0,49.0,UTAH,108750.0
490051.0,1.0,49.0,UTAH,111891.0
490054.0,1.0,49.0,UTAH,111891.0
490055.0,1.0,49.0,UTAH,108750.0
490057.0,1.0,49.0,UTAH,124286.0
490058.0,1.0,49.0,UTAH,124286.0
490059.0,1.0,49.0,UTAH,124286.0
490060.0,1.0,49.0,UTAH,124286.0
490064.0,1.0,49.0,UTAH,124286.0
490065.0,1.0,49.0,UTAH,124286.0
490072.0,1.0,49.0,UTAH,124286.0
490074.0,1.0,49.0,UTAH,124286.0
490075.0,1.0,49.0,UTAH,124286.0
490077.0,1.0,49.0,UTAH,124286.0
490079.0,1.0,49.0,UTAH,99648.0
490081.0,1.0,49.0,UTAH,99648.0
490085.0,1.0,49.0,UTAH,99648.0
490086.0,1.0,49.0,UTAH,99648.0
490088.0,1.0,49.0,UTAH,99648.0
490089.0,1.0,49.0,UTAH,95170.0
490090.0,1.0,49.0,UTAH,111891.0
490092.0,1.0,49.0,UTAH,111891.0
490094.0,1.0,49.0,UTAH,99648.0
490095.0,1.0,49.0,UTAH,99648.0
490096.0,1.0,49.0,UTAH,124286.0
490097.0,1.0,49.0,UTAH,112813.0
490098.0,1.0,49.0,UTAH,112813.0
490099.0,1.0,49.0,UTAH,101374.0
490100.0,1.0,49.0,UTAH,101374.0
490101.0,1.0,49.0,UTAH,87434.0
490102.0,1.0,49.0,UTAH,90760.0
490103.0,1.0,49.0,UTAH,101374.0
490104.0,1.0,49.0,UTAH,101374.0
490105.0,1.0,49.0,UTAH,124286.0
490106.0,1.0,49.0,UTAH,124286.0
490107.0,1.0,49.0,UTAH,124286.0
490108.0,1.0,49.0,UTAH,124286.0
490109.0,1.0,49.0,UTAH,124286.0
490111.0,1.0,49.0,UTAH,124286.0
490112.0,1.0,49.0,UTAH,124286.0
490117.0,1.0,49.0,UTAH,124286.0
490121.0,1.0,49.0,UTAH,124286.0
490122.0,1.0,49.0,UTAH,124286.0
490129.0,1.0,49.0,UTAH,124286.0
490130.0,1.0,49.0,UTAH,112813.0
490132.0,1.0,49.0,UTAH,87434.0
490133.0,1.0,49.0,UTAH,101374.0
490134.0,1.0,49.0,UTAH,124286.0
490135.0,1.0,49.0,UTAH,124286.0
490137.0,1.0,49.0,UTAH,112813.0
490139.0,1.0,49.0,UTAH,101374.0
490141.0,1.0,49.0,UTAH,124286.0
490142.0,1.0,49.0,UTAH,127500.0
490143.0,1.0,49.0,UTAH,137500.0
490144.0,1.0,49.0,UTAH,137500.0
490148.0,1.0,49.0,UTAH,127500.0
490149.0,1.0,49.0,UTAH,137500.0
490150.0,1.0,49.0,UTAH,124286.0
490152.0,1.0,49.0,UTAH,127500.0
490153.0,1.0,49.0,UTAH,127500.0
490154.0,1.0,49.0,UTAH,127500.0
490155.0,1.0,49.0,UTAH,122475.0
490156.0,1.0,49.0,UTAH,105810.0
490157.0,1.0,49.0,UTAH,105810.0
490161.0,1.0,49.0,UTAH,127500.0
490162.0,1.0,49.0,UTAH,81419.0
490163.0,1.0,49.0,UTAH,113260.0
490165.0,1.0,49.0,UTAH,124286.0
490166.0,1.0,49.0,UTAH,127500.0
490167.0,1.0,49.0,UTAH,116617.0
490168.0,1.0,49.0,UTAH,101125.0
490169.0,1.0,49.0,UTAH,101125.0
490170.0,1.0,49.0,UTAH,124286.0
490171.0,1.0,49.0,UTAH,120312.0
490172.0,1.0,49.0,UTAH,124286.0
490173.0,1.0,49.0,UTAH,108750.0
490174.0,1.0,49.0,UTAH,124286.0
490175.0,1.0,49.0,UTAH,124286.0
490178.0,1.0,49.0,UTAH,124286.0
490180.0,1.0,49.0,UTAH,124286.0
490181.0,1.0,49.0,UTAH,124286.0
490187.0,1.0,49.0,UTAH,124286.0
490189.0,1.0,49.0,UTAH,124286.0
490190.0,1.0,49.0,UTAH,124286.0
490192.0,1.0,49.0,UTAH,124286.0
490194.0,1.0,49.0,UTAH,124286.0
490195.0,1.0,49.0,UTAH,124286.0
490198.0,1.0,49.0,UTAH,124286.0
490199.0,1.0,49.0,UTAH,124286.0
490200.0,1.0,49.0,UTAH,120592.0
490201.0,1.0,49.0,UTAH,116897.0
490202.0,1.0,49.0,UTAH,145400.0
490203.0,1.0,49.0,UTAH,145400.0
490204.0,1.0,49.0,UTAH,96877.0
490205.0,1.0,49.0,UTAH,96877.0
490206.0,1.0,49.0,UTAH,108750.0
490207.0,1.0,49.0,UTAH,150515.0
490208.0,1.0,49.0,UTAH,112438.0
490209.0,1.0,49.0,UTAH,131476.0
490211.0,1.0,49.0,UTAH,150515.0
490212.0,1.0,49.0,UTAH,112438.0
490215.0,1.0,49.0,UTAH,112438.0
490216.0,1.0,49.0,UTAH,112438.0
490218.0,1.0,49.0,UTAH,112438.0
490219.0,1.0,49.0,UTAH,150515.0
490220.0,1.0,49.0,UTAH,112438.0
490222.0,1.0,49.0,UTAH,150515.0
490223.0,1.0,49.0,UTAH,149360.0
490224.0,1.0,49.0,UTAH,129869.0
490225.0,1.0,49.0,UTAH,156935.0
490226.0,1.0,49.0,UTAH,150515.0
490227.0,1.0,49.0,UTAH,123906.0
490228.0,1.0,49.0,UTAH,123906.0
490229.0,1.0,49.0,UTAH,131708.0
490230.0,1.0,49.0,UTAH,127673.0
490231.0,1.0,49.0,UTAH,123906.0
490232.0,1.0,49.0,UTAH,149963.0
490233.0,1.0,49.0,UTAH,140372.0
490234.0,1.0,49.0,UTAH,126250.0
490235.0,1.0,49.0,UTAH,115104.0
490236.0,1.0,49.0,UTAH,104279.0
490237.0,1.0,49.0,UTAH,104279.0
490238.0,1.0,49.0,UTAH,105810.0
490239.0,1.0,49.0,UTAH,153750.0
490240.0,1.0,49.0,UTAH,153750.0
490241.0,1.0,49.0,UTAH,153750.0
490242.0,1.0,49.0,UTAH,153750.0
490243.0,1.0,49.0,UTAH,128764.0
490244.0,1.0,49.0,UTAH,153750.0
490246.0,1.0,49.0,UTAH,153750.0
490249.0,1.0,49.0,UTAH,104971.0
490250.0,1.0,49.0,UTAH,105810.0
490251.0,1.0,49.0,UTAH,110523.0
490253.0,1.0,49.0,UTAH,128375.0
490254.0,1.0,49.0,UTAH,128375.0
490255.0,1.0,49.0,UTAH,97969.0
490256.0,1.0,49.0,UTAH,110523.0
490257.0,1.0,49.0,UTAH,110523.0
490261.0,1.0,49.0,UTAH,128375.0
490262.0,1.0,49.0,UTAH,128375.0
490263.0,1.0,49.0,UTAH,98314.0
490264.0,1.0,49.0,UTAH,106086.0
490265.0,1.0,49.0,UTAH,106086.0
490266.0,1.0,49.0,UTAH,106086.0
490267.0,1.0,49.0,UTAH,128375.0
490268.0,1.0,49.0,UTAH,128375.0
490270.0,1.0,49.0,UTAH,128375.0
490271.0,1.0,49.0,UTAH,98314.0
490273.0,1.0,49.0,UTAH,106086.0
490274.0,1.0,49.0,UTAH,106086.0
490275.0,1.0,49.0,UTAH,106086.0
490276.0,1.0,49.0,UTAH,128375.0
490277.0,1.0,49.0,UTAH,128375.0
490278.0,1.0,49.0,UTAH,97414.0
490280.0,1.0,49.0,UTAH,106086.0
490281.0,1.0,49.0,UTAH,128375.0
490282.0,1.0,49.0,UTAH,128375.0
490284.0,1.0,49.0,UTAH,145400.0
490285.0,1.0,49.0,UTAH,96877.0
490286.0,1.0,49.0,UTAH,121138.0
490287.0,1.0,49.0,UTAH,96877.0
490288.0,1.0,49.0,UTAH,96877.0
490289.0,1.0,49.0,UTAH,121417.0
490290.0,1.0,49.0,UTAH,130353.0
490291.0,1.0,49.0,UTAH,80766.0
490292.0,1.0,49.0,UTAH,104570.0
490293.0,1.0,49.0,UTAH,80766.0
490294.0,1.0,49.0,UTAH,80766.0
490295.0,1.0,49.0,UTAH,80766.0
490296.0,1.0,49.0,UTAH,130353.0
490297.0,1.0,49.0,UTAH,158125.0
490298.0,1.0,49.0,UTAH,130205.0
490299.0,1.0,49.0,UTAH,130353.0
490300.0,1.0,49.0,UTAH,121343.0
490301.0,1.0,49.0,UTAH,147637.0
490302.0,1.0,49.0,UTAH,121417.0
490303.0,1.0,49.0,UTAH,117713.0
490304.0,1.0,49.0,UTAH,121343.0
490305.0,1.0,49.0,UTAH,121417.0
490306.0,1.0,49.0,UTAH,121417.0
490307.0,1.0,49.0,UTAH,121343.0
490308.0,1.0,49.0,UTAH,121343.0
490309.0,1.0,49.0,UTAH,137266.0
490310.0,1.0,49.0,UTAH,121417.0
490311.0,1.0,49.0,UTAH,121343.0
490313.0,1.0,49.0,UTAH,137266.0
490314.0,1.0,49.0,UTAH,121343.0
490315.0,1.0,49.0,UTAH,121417.0
490316.0,1.0,49.0,UTAH,96877.0
490317.0,1.0,49.0,UTAH,96877.0
490318.0,1.0,49.0,UTAH,137266.0
490319.0,1.0,49.0,UTAH,137266.0
490320.0,1.0,49.0,UTAH,137266.0
490321.0,1.0,49.0,UTAH,190227.0
490322.0,1.0,49.0,UTAH,134028.0
490323.0,1.0,49.0,UTAH,134028.0
490324.0,1.0,49.0,UTAH,156875.0
490325.0,1.0,49.0,UTAH,137778.0
490326.0,1.0,49.0,UTAH,102327.0
490327.0,1.0,49.0,UTAH,97644.0
490328.0,1.0,49.0,UTAH,134587.0
490330.0,1.0,49.0,UTAH,133618.0
490331.0,1.0,49.0,UTAH,133618.0
490332.0,1.0,49.0,UTAH,96877.0
490333.0,1.0,49.0,UTAH,96877.0
490334.0,1.0,49.0,UTAH,96877.0
490336.0,1.0,49.0,UTAH,96877.0
490337.0,1.0,49.0,UTAH,96877.0
490338.0,1.0,49.0,UTAH,137266.0
490339.0,1.0,49.0,UTAH,93773.0
490340.0,1.0,49.0,UTAH,93773.0
490341.0,1.0,49.0,UTAH,93773.0
490342.0,1.0,49.0,UTAH,93773.0
490343.0,1.0,49.0,UTAH,155972.0
490344.0,1.0,49.0,UTAH,128021.0
490345.0,1.0,49.0,UTAH,128021.0
490346.0,1.0,49.0,UTAH,123575.0
490347.0,1.0,49.0,UTAH,123575.0
490348.0,1.0,49.0,UTAH,123575.0
490349.0,1.0,49.0,UTAH,123575.0
490350.0,1.0,49.0,UTAH,120917.0
490351.0,1.0,49.0,UTAH,123575.0
490352.0,1.0,49.0,UTAH,123575.0
490353.0,1.0,49.0,UTAH,120917.0
490354.0,1.0,49.0,UTAH,120917.0
490355.0,1.0,49.0,UTAH,120917.0
490356.0,1.0,49.0,UTAH,155972.0
490357.0,1.0,49.0,UTAH,155972.0
490358.0,1.0,49.0,UTAH,147406.0
490359.0,1.0,49.0,UTAH,147406.0
490360.0,1.0,49.0,UTAH,128229.0
490361.0,1.0,49.0,UTAH,143301.0
490362.0,1.0,49.0,UTAH,128440.0
490363.0,1.0,49.0,UTAH,123575.0
490365.0,1.0,49.0,UTAH,123575.0
490366.0,1.0,49.0,UTAH,123575.0
490367.0,1.0,49.0,UTAH,123575.0
490368.0,1.0,49.0,UTAH,123575.0
490369.0,1.0,49.0,UTAH,123575.0
490370.0,1.0,49.0,UTAH,123575.0
490371.0,1.0,49.0,UTAH,123575.0
490372.0,1.0,49.0,UTAH,123575.0
490373.0,1.0,49.0,UTAH,132911.0
490374.0,1.0,49.0,UTAH,155972.0
490375.0,1.0,49.0,UTAH,147406.0
490376.0,1.0,49.0,UTAH,147406.0
490377.0,1.0,49.0,UTAH,157131.0
490378.0,1.0,49.0,UTAH,149147.0
490379.0,1.0,49.0,UTAH,133283.0
490380.0,1.0,49.0,UTAH,119158.0
490381.0,1.0,49.0,UTAH,119158.0
490382.0,1.0,49.0,UTAH,130125.0
490383.0,1.0,49.0,UTAH,51842.0
490384.0,1.0,49.0,UTAH,51842.0
490385.0,1.0,49.0,UTAH,105417.0
490386.0,1.0,49.0,UTAH,105417.0
490387.0,1.0,49.0,UTAH,105417.0
490388.0,1.0,49.0,UTAH,105417.0
490389.0,1.0,49.0,UTAH,190227.0
490390.0,1.0,49.0,UTAH,130357.0
490391.0,1.0,49.0,UTAH,130357.0
490392.0,1.0,49.0,UTAH,75833.0
490393.0,1.0,49.0,UTAH,78108.0
490394.0,1.0,49.0,UTAH,79276.0
490395.0,1.0,49.0,UTAH,101145.0
490396.0,1.0,49.0,UTAH,130357.0
490397.0,1.0,49.0,UTAH,130357.0
490398.0,1.0,49.0,UTAH,80084.0
490399.0,1.0,49.0,UTAH,79631.0
490400.0,1.0,49.0,UTAH,78750.0
490401.0,1.0,49.0,UTAH,136163.0
490402.0,1.0,49.0,UTAH,96877.0
490403.0,1.0,49.0,UTAH,122266.0
490404.0,1.0,49.0,UTAH,122266.0
490405.0,1.0,49.0,UTAH,190722.0
490406.0,1.0,49.0,UTAH,183566.0
490408.0,1.0,49.0,UTAH,120109.0
490409.0,1.0,49.0,UTAH,171682.0
490410.0,1.0,49.0,UTAH,171682.0
490411.0,1.0,49.0,UTAH,183681.0
490412.0,1.0,49.0,UTAH,122083.0
490413.0,1.0,49.0,UTAH,109242.0
490414.0,1.0,49.0,UTAH,120109.0
490415.0,1.0,49.0,UTAH,120109.0
490416.0,1.0,49.0,UTAH,171682.0
490417.0,1.0,49.0,UTAH,171682.0
490418.0,1.0,49.0,UTAH,115875.0
490419.0,1.0,49.0,UTAH,122083.0
490420.0,1.0,49.0,UTAH,140231.0
490421.0,1.0,49.0,UTAH,121607.0
490422.0,1.0,49.0,UTAH,121607.0
490423.0,1.0,49.0,UTAH,121607.0
490424.0,1.0,49.0,UTAH,138929.0
490425.0,1.0,49.0,UTAH,138929.0
490426.0,1.0,49.0,UTAH,138929.0
490427.0,1.0,49.0,UTAH,121607.0
490428.0,1.0,49.0,UTAH,190208.0
490429.0,1.0,49.0,UTAH,190208.0
490430.0,1.0,49.0,UTAH,121607.0
490431.0,1.0,49.0,UTAH,121607.0
490432.0,1.0,49.0,UTAH,138929.0
490433.0,1.0,49.0,UTAH,138929.0
490434.0,1.0,49.0,UTAH,121607.0
490435.0,1.0,49.0,UTAH,121607.0
490436.0,1.0,49.0,UTAH,138929.0
490437.0,1.0,49.0,UTAH,206366.0
490438.0,1.0,49.0,UTAH,206366.0
490439.0,1.0,49.0,UTAH,138929.0
490440.0,1.0,49.0,UTAH,189469.0
490441.0,1.0,49.0,UTAH,61886.0
490442.0,1.0,49.0,UTAH,61886.0
490443.0,1.0,49.0,UTAH,61886.0
490444.0,1.0,49.0,UTAH,86641.0
490445.0,1.0,49.0,UTAH,77535.0
490446.0,1.0,49.0,UTAH,77535.0
490447.0,1.0,49.0,UTAH,77535.0
490448.0,1.0,49.0,UTAH,77535.0
490449.0,1.0,49.0,UTAH,61886.0
490450.0,1.0,49.0,UTAH,47895.0
490451.0,1.0,49.0,UTAH,86192.0
490452.0,1.0,49.0,UTAH,47352.0
490453.0,1.0,49.0,UTAH,90310.0
490454.0,1.0,49.0,UTAH,89892.0
490455.0,1.0,49.0,UTAH,74597.0
490456.0,1.0,49.0,UTAH,74297.0
490457.0,1.0,49.0,UTAH,174688.0
490458.0,1.0,49.0,UTAH,128155.0
490459.0,1.0,49.0,UTAH,143354.0
490460.0,1.0,49.0,UTAH,137906.0
490461.0,1.0,49.0,UTAH,123276.0
490462.0,1.0,49.0,UTAH,113571.0
490463.0,1.0,49.0,UTAH,74297.0
490464.0,1.0,49.0,UTAH,140625.0
490465.0,1.0,49.0,UTAH,165164.0
490466.0,1.0,49.0,UTAH,162611.0
490467.0,1.0,49.0,UTAH,162857.0
490468.0,1.0,49.0,UTAH,81250.0
490469.0,1.0,49.0,UTAH,128594.0
490470.0,1.0,49.0,UTAH,172266.0
490471.0,1.0,49.0,UTAH,175500.0
490472.0,1.0,49.0,UTAH,175500.0
490473.0,1.0,49.0,UTAH,174833.0
490474.0,1.0,49.0,UTAH,174833.0
490475.0,1.0,49.0,UTAH,129671.0
490476.0,1.0,49.0,UTAH,130000.0
490477.0,1.0,49.0,UTAH,153000.0
490478.0,1.0,49.0,UTAH,162750.0
490479.0,1.0,49.0,UTAH,117818.0
490480.0,1.0,49.0,UTAH,144861.0
490481.0,1.0,49.0,UTAH,118358.0
490482.0,1.0,49.0,UTAH,136568.0
490483.0,1.0,49.0,UTAH,197879.0
490484.0,1.0,49.0,UTAH,147500.0
490485.0,1.0,49.0,UTAH,227708.0
490486.0,1.0,49.0,UTAH,227708.0
490487.0,1.0,49.0,UTAH,130000.0
490488.0,1.0,49.0,UTAH,144861.0
490489.0,1.0,49.0,UTAH,116830.0
490490.0,1.0,49.0,UTAH,190208.0
490491.0,1.0,49.0,UTAH,156912.0
490492.0,1.0,49.0,UTAH,220700.0
490493.0,1.0,49.0,UTAH,220700.0
490494.0,1.0,49.0,UTAH,220700.0
490495.0,1.0,49.0,UTAH,189539.0
490496.0,1.0,49.0,UTAH,183724.0
490497.0,1.0,49.0,UTAH,183724.0
490498.0,1.0,49.0,UTAH,174132.0
490499.0,1.0,49.0,UTAH,179646.0
490500.0,1.0,49.0,UTAH,122230.0
490501.0,1.0,49.0,UTAH,138263.0
490502.0,1.0,49.0,UTAH,125375.0
490503.0,1.0,49.0,UTAH,212717.0
490504.0,1.0,49.0,UTAH,188730.0
490505.0,1.0,49.0,UTAH,227693.0
490506.0,1.0,49.0,UTAH,170957.0
490507.0,1.0,49.0,UTAH,97038.0
490508.0,1.0,49.0,UTAH,195286.0
490509.0,1.0,49.0,UTAH,197094.0
490510.0,1.0,49.0,UTAH,120917.0
490511.0,1.0,49.0,UTAH,120917.0
490512.0,1.0,49.0,UTAH,120917.0
490513.0,1.0,49.0,UTAH,120917.0
490514.0,1.0,49.0,UTAH,120917.0
490515.0,1.0,49.0,UTAH,100855.0
490516.0,1.0,49.0,UTAH,100855.0
490517.0,1.0,49.0,UTAH,95202.0
490518.0,1.0,49.0,UTAH,78769.0
490519.0,1.0,49.0,UTAH,100430.0
490520.0,1.0,49.0,UTAH,75583.0
490521.0,1.0,49.0,UTAH,123214.0
490522.0,1.0,49.0,UTAH,123214.0
490523.0,1.0,49.0,UTAH,90114.0
490524.0,1.0,49.0,UTAH,166875.0
490525.0,1.0,49.0,UTAH,100855.0
490526.0,1.0,49.0,UTAH,100855.0
490527.0,1.0,49.0,UTAH,100855.0
490528.0,1.0,49.0,UTAH,100855.0
490529.0,1.0,49.0,UTAH,96983.0
490530.0,1.0,49.0,UTAH,95493.0
490531.0,1.0,49.0,UTAH,145938.0
490532.0,1.0,49.0,UTAH,100855.0
490533.0,1.0,49.0,UTAH,87670.0
490534.0,1.0,49.0,UTAH,100855.0
490535.0,1.0,49.0,UTAH,100855.0
490536.0,1.0,49.0,UTAH,90637.0
490537.0,1.0,49.0,UTAH,122061.0
490538.0,1.0,49.0,UTAH,112861.0
490539.0,1.0,49.0,UTAH,81893.0
490541.0,1.0,49.0,UTAH,84688.0
490542.0,1.0,49.0,UTAH,74484.0
490543.0,1.0,49.0,UTAH,69554.0
490544.0,1.0,49.0,UTAH,127159.0
490545.0,1.0,49.0,UTAH,69554.0
490546.0,1.0,49.0,UTAH,53068.0
490547.0,1.0,49.0,UTAH,81893.0
490548.0,1.0,49.0,UTAH,75123.0
490549.0,1.0,49.0,UTAH,74484.0
490550.0,1.0,49.0,UTAH,85462.0
490551.0,1.0,49.0,UTAH,90404.0
490552.0,1.0,49.0,UTAH,53068.0
490553.0,1.0,49.0,UTAH,53068.0
490554.0,1.0,49.0,UTAH,61094.0
490555.0,1.0,49.0,UTAH,92808.0
490556.0,1.0,49.0,UTAH,103966.0
490557.0,1.0,49.0,UTAH,75799.0
490558.0,1.0,49.0,UTAH,83036.0
490559.0,1.0,49.0,UTAH,80417.0
490560.0,1.0,49.0,UTAH,125602.0
490561.0,1.0,49.0,UTAH,69423.0
490562.0,1.0,49.0,UTAH,115520.0
490563.0,1.0,49.0,UTAH,108861.0
490564.0,1.0,49.0,UTAH,144205.0
490565.0,1.0,49.0,UTAH,169766.0
490566.0,1.0,49.0,UTAH,142601.0
490567.0,1.0,49.0,UTAH,102063.0
490568.0,1.0,49.0,UTAH,144375.0
490569.0,1.0,49.0,UTAH,185417.0
490570.0,1.0,49.0,UTAH,212515.0
490571.0,1.0,49.0,UTAH,123276.0
490572.0,1.0,49.0,UTAH,146429.0
490573.0,1.0,49.0,UTAH,170395.0
490574.0,1.0,49.0,UTAH,96877.0
490575.0,1.0,49.0,UTAH,111630.0
490577.0,1.0,49.0,UTAH,96877.0
490578.0,1.0,49.0,UTAH,96877.0
490579.0,1.0,49.0,UTAH,96877.0
490580.0,1.0,49.0,UTAH,102342.0
490583.0,1.0,49.0,UTAH,96877.0
490584.0,1.0,49.0,UTAH,96877.0
490587.0,1.0,49.0,UTAH,102342.0
490588.0,1.0,49.0,UTAH,102342.0
490589.0,1.0,49.0,UTAH,59583.0
490590.0,1.0,49.0,UTAH,59583.0
490591.0,1.0,49.0,UTAH,96877.0
490592.0,1.0,49.0,UTAH,140969.0
490593.0,1.0,49.0,UTAH,140969.0
490594.0,1.0,49.0,UTAH,59583.0
490595.0,1.0,49.0,UTAH,59583.0
490596.0,1.0,49.0,UTAH,96877.0
490597.0,1.0,49.0,UTAH,188377.0
490599.0,1.0,49.0,UTAH,188377.0
490600.0,1.0,49.0,UTAH,59583.0
490601.0,1.0,49.0,UTAH,96877.0
490602.0,1.0,49.0,UTAH,133054.0
490603.0,1.0,49.0,UTAH,141751.0
490604.0,1.0,49.0,UTAH,88500.0
490605.0,1.0,49.0,UTAH,118438.0
